0.01067	-2																																																																																																																																																																																																																																																										
0.01068	-1.96																																																																																																																																																																																																																																																										
0.01069	-1.92																																																																																																																																																																																																																																																										
0.0107	-1.84																																																																																																																																																																																																																																																										
0.01071	-1.8																																																																																																																																																																																																																																																										
0.01072	-1.72																																																																																																																																																																																																																																																										
0.01073	-1.64																																																																																																																																																																																																																																																										
0.01074	-1.56																																																																																																																																																																																																																																																										
0.01075	-1.48																																																																																																																																																																																																																																																										
0.01076	-1.4																																																																																																																																																																																																																																																										
0.01077	-1.24																																																																																																																																																																																																																																																										
0.01078	-1.16																																																																																																																																																																																																																																																										
0.01079	-1.04																																																																																																																																																																																																																																																										
0.0108	-0.92																																																																																																																																																																																																																																																										
0.01081	-0.76																																																																																																																																																																																																																																																										
0.01082	-0.64																																																																																																																																																																																																																																																										
0.01083	-0.52																																																																																																																																																																																																																																																										
0.01084	-0.32																																																																																																																																																																																																																																																										
0.01085	-0.2																																																																																																																																																																																																																																																										
0.01086	-0.08																																																																																																																																																																																																																																																										
0.01087	0.08																																																																																																																																																																																																																																																										
0.01088	0.28																																																																																																																																																																																																																																																										
0.01089	0.4																																																																																																																																																																																																																																																										
0.0109	0.56																																																																																																																																																																																																																																																										
0.01091	0.72																																																																																																																																																																																																																																																										
0.01092	0.88																																																																																																																																																																																																																																																										
0.01093	1.04																																																																																																																																																																																																																																																										
0.01094	1.16																																																																																																																																																																																																																																																										
0.01095	1.32																																																																																																																																																																																																																																																										
0.01096	1.44																																																																																																																																																																																																																																																										
0.01097	1.6																																																																																																																																																																																																																																																										
0.01098	1.76																																																																																																																																																																																																																																																										
0.01099	1.88																																																																																																																																																																																																																																																										
0.011	1.96																																																																																																																																																																																																																																																										
0.01101	2.12																																																																																																																																																																																																																																																										
0.01102	2.24																																																																																																																																																																																																																																																										
0.01103	2.32																																																																																																																																																																																																																																																										
0.01104	2.44																																																																																																																																																																																																																																																										
0.01105	2.52																																																																																																																																																																																																																																																										
0.01106	2.56																																																																																																																																																																																																																																																										
0.01107	2.68																																																																																																																																																																																																																																																										
0.01108	2.72																																																																																																																																																																																																																																																										
0.01109	2.8																																																																																																																																																																																																																																																										
0.0111	2.84																																																																																																																																																																																																																																																										
0.01111	2.84																																																																																																																																																																																																																																																										
0.01112	2.92																																																																																																																																																																																																																																																										
0.01113	2.96																																																																																																																																																																																																																																																										
0.01114	2.96																																																																																																																																																																																																																																																										
0.01115	2.96																																																																																																																																																																																																																																																										
0.01116	2.96																																																																																																																																																																																																																																																										
0.01117	2.92																																																																																																																																																																																																																																																										
0.01118	2.84																																																																																																																																																																																																																																																										
0.01119	2.84																																																																																																																																																																																																																																																										
0.0112	2.8																																																																																																																																																																																																																																																										
0.01121	2.72																																																																																																																																																																																																																																																										
0.01122	2.64																																																																																																																																																																																																																																																										
0.01123	2.6																																																																																																																																																																																																																																																										
0.01124	2.52																																																																																																																																																																																																																																																										
0.01125	2.44																																																																																																																																																																																																																																																										
0.01126	2.36																																																																																																																																																																																																																																																										
0.01127	2.28																																																																																																																																																																																																																																																										
0.01128	2.16																																																																																																																																																																																																																																																										
0.01129	2.08																																																																																																																																																																																																																																																										
0.0113	1.92																																																																																																																																																																																																																																																										
0.01131	1.84																																																																																																																																																																																																																																																										
0.01132	1.72																																																																																																																																																																																																																																																										
0.01133	1.56																																																																																																																																																																																																																																																										
0.01134	1.44																																																																																																																																																																																																																																																										
0.01135	1.28																																																																																																																																																																																																																																																										
0.01136	1.16																																																																																																																																																																																																																																																										
0.01137	1																																																																																																																																																																																																																																																										
0.01138	0.84																																																																																																																																																																																																																																																										
0.01139	0.72																																																																																																																																																																																																																																																										
0.0114	0.56																																																																																																																																																																																																																																																										
0.01141	0.4																																																																																																																																																																																																																																																										
0.01142	0.24																																																																																																																																																																																																																																																										
0.01143	0.12																																																																																																																																																																																																																																																										
0.01144	-0.04																																																																																																																																																																																																																																																										
0.01145	-0.2																																																																																																																																																																																																																																																										
0.01146	-0.32																																																																																																																																																																																																																																																										
0.01147	-0.44																																																																																																																																																																																																																																																										
0.01148	-0.6																																																																																																																																																																																																																																																										
0.01149	-0.76																																																																																																																																																																																																																																																										
0.0115	-0.88																																																																																																																																																																																																																																																										
0.01151	-1																																																																																																																																																																																																																																																										
0.01152	-1.08																																																																																																																																																																																																																																																										
0.01153	-1.24																																																																																																																																																																																																																																																										
0.01154	-1.36																																																																																																																																																																																																																																																										
0.01155	-1.4																																																																																																																																																																																																																																																										
0.01156	-1.56																																																																																																																																																																																																																																																										
0.01157	-1.64																																																																																																																																																																																																																																																										
0.01158	-1.68																																																																																																																																																																																																																																																										
0.01159	-1.76																																																																																																																																																																																																																																																										
0.0116	-1.8																																																																																																																																																																																																																																																										
0.01161	-1.84																																																																																																																																																																																																																																																										
0.01162	-1.92																																																																																																																																																																																																																																																										
0.01163	-1.96																																																																																																																																																																																																																																																										
0.01164	-1.96																																																																																																																																																																																																																																																										
0.01165	-2.04																																																																																																																																																																																																																																																										
0.01166	-1.96																																																																																																																																																																																																																																																										
0.01167	-1.96																																																																																																																																																																																																																																																										
0.01168	-1.92																																																																																																																																																																																																																																																										
0.01169	-1.88																																																																																																																																																																																																																																																										
0.0117	-1.8																																																																																																																																																																																																																																																										
0.01171	-1.76																																																																																																																																																																																																																																																										
0.01172	-1.68																																																																																																																																																																																																																																																										
0.01173	-1.6																																																																																																																																																																																																																																																										
0.01174	-1.52																																																																																																																																																																																																																																																										
0.01175	-1.4																																																																																																																																																																																																																																																										
0.01176	-1.28																																																																																																																																																																																																																																																										
0.01177	-1.2																																																																																																																																																																																																																																																										
0.01178	-1.08																																																																																																																																																																																																																																																										
0.01179	-0.96																																																																																																																																																																																																																																																										
0.0118	-0.8																																																																																																																																																																																																																																																										
0.01181	-0.64																																																																																																																																																																																																																																																										
0.01182	-0.52																																																																																																																																																																																																																																																										
0.01183	-0.4																																																																																																																																																																																																																																																										
0.01184	-0.24																																																																																																																																																																																																																																																										
0.01185	-0.08																																																																																																																																																																																																																																																										
0.01186	0.08																																																																																																																																																																																																																																																										
0.01187	0.2																																																																																																																																																																																																																																																										
0.01188	0.4																																																																																																																																																																																																																																																										
0.01189	0.52																																																																																																																																																																																																																																																										
0.0119	0.68																																																																																																																																																																																																																																																										
0.01191	0.84																																																																																																																																																																																																																																																										
0.01192	1																																																																																																																																																																																																																																																										
0.01193	1.12																																																																																																																																																																																																																																																										
0.01194	1.24																																																																																																																																																																																																																																																										
0.01195	1.44																																																																																																																																																																																																																																																										
0.01196	1.56																																																																																																																																																																																																																																																										
0.01197	1.72																																																																																																																																																																																																																																																										
0.01198	1.84																																																																																																																																																																																																																																																										
0.01199	1.96																																																																																																																																																																																																																																																										
0.012	2.08																																																																																																																																																																																																																																																										
0.01201	2.2																																																																																																																																																																																																																																																										
0.01202	2.28																																																																																																																																																																																																																																																										
0.01203	2.4																																																																																																																																																																																																																																																										
0.01204	2.48																																																																																																																																																																																																																																																										
0.01205	2.56																																																																																																																																																																																																																																																										
0.01206	2.64																																																																																																																																																																																																																																																										
0.01207	2.72																																																																																																																																																																																																																																																										
0.01208	2.76																																																																																																																																																																																																																																																										
0.01209	2.84																																																																																																																																																																																																																																																										
0.0121	2.88																																																																																																																																																																																																																																																										
0.01211	2.92																																																																																																																																																																																																																																																										
0.01212	2.92																																																																																																																																																																																																																																																										
0.01213	2.96																																																																																																																																																																																																																																																										
0.01214	2.96																																																																																																																																																																																																																																																										
0.01215	2.96																																																																																																																																																																																																																																																										
0.01216	2.92																																																																																																																																																																																																																																																										
0.01217	2.88																																																																																																																																																																																																																																																										
0.01218	2.84																																																																																																																																																																																																																																																										
0.01219	2.8																																																																																																																																																																																																																																																										
0.0122	2.76																																																																																																																																																																																																																																																										
0.01221	2.68																																																																																																																																																																																																																																																										
0.01222	2.64																																																																																																																																																																																																																																																										
0.01223	2.56																																																																																																																																																																																																																																																										
0.01224	2.48																																																																																																																																																																																																																																																										
0.01225	2.4																																																																																																																																																																																																																																																										
0.01226	2.28																																																																																																																																																																																																																																																										
0.01227	2.2																																																																																																																																																																																																																																																										
0.01228	2.08																																																																																																																																																																																																																																																										
0.01229	1.96																																																																																																																																																																																																																																																										
0.0123	1.84																																																																																																																																																																																																																																																										
0.01231	1.72																																																																																																																																																																																																																																																										
0.01232	1.6																																																																																																																																																																																																																																																										
0.01233	1.44																																																																																																																																																																																																																																																										
0.01234	1.32																																																																																																																																																																																																																																																										
0.01235	1.16																																																																																																																																																																																																																																																										
0.01236	1																																																																																																																																																																																																																																																										
0.01237	0.88																																																																																																																																																																																																																																																										
0.01238	0.72																																																																																																																																																																																																																																																										
